item,itemLabel,linkcount
http://www.wikidata.org/entity/Q7959610,Wagner Ice Piedmont,5
http://www.wikidata.org/entity/Q8038221,Wright Ice Piedmont,5
http://www.wikidata.org/entity/Q15242327,Lidke Ice Stream,5
http://www.wikidata.org/entity/Q15265709,Patuxent Ice Stream,5
http://www.wikidata.org/entity/Q15651275,Stuhlinger Ice Piedmont,5
http://www.wikidata.org/entity/Q3108349,Rupal Glacier,4
http://www.wikidata.org/entity/Q3108358,Glacier de la Grande Motte,4
http://www.wikidata.org/entity/Q3108363,Glacier des Glaciers,4
http://www.wikidata.org/entity/Q3108373,Glacier du Monêtier,4
http://www.wikidata.org/entity/Q3108378,Q3108378,4
http://www.wikidata.org/entity/Q3373289,Björlings glaciär,4
http://www.wikidata.org/entity/Q3373469,Holtedahlfonna,4
http://www.wikidata.org/entity/Q3406241,Dome Glacier,4
http://www.wikidata.org/entity/Q3437416,Speilsalen,4
http://www.wikidata.org/entity/Q3439064,Jostefonn,4
http://www.wikidata.org/entity/Q3497761,Sykorabreen,4
http://www.wikidata.org/entity/Q3612492,Holåbreen,4
http://www.wikidata.org/entity/Q3761666,Presena Glacier,4
http://www.wikidata.org/entity/Q3761671,Taylor Glacier,4
http://www.wikidata.org/entity/Q3761702,Lex Blanche Glacier,4
http://www.wikidata.org/entity/Q59406,Glacier of A Neuve,4
http://www.wikidata.org/entity/Q261265,Gepatschferner,4
http://www.wikidata.org/entity/Q430027,Grant Glacier,4
http://www.wikidata.org/entity/Q597363,Orny glacier,4
http://www.wikidata.org/entity/Q651684,Mölltaler Gletscher,4
http://www.wikidata.org/entity/Q28056513,Biscayarfonna,4
http://www.wikidata.org/entity/Q762071,Verstancla Glacier,4
http://www.wikidata.org/entity/Q812976,Bear Glacier,4
http://www.wikidata.org/entity/Q951579,Jorge Montt Glacier,4
http://www.wikidata.org/entity/Q962325,Middle Teton Glacier,4
http://www.wikidata.org/entity/Q1104931,Glacier de Frêney,4
http://www.wikidata.org/entity/Q1112252,Columbia Glacier,4
http://www.wikidata.org/entity/Q2237948,Schladminger Gletscher,4
http://www.wikidata.org/entity/Q2331593,Severny Island ice cap,4
http://www.wikidata.org/entity/Q3108342,Glacier de Mont-de-Lans,4
http://www.wikidata.org/entity/Q1343404,Sven Hedin Glacier,4
http://www.wikidata.org/entity/Q1484805,Ochsentaler Gletscher,4
http://www.wikidata.org/entity/Q1518619,Obersulzbachkees,4
http://www.wikidata.org/entity/Q1571943,Hallstätter Glacier,4
http://www.wikidata.org/entity/Q1656465,Glacier de Tré-la-Tête,4
http://www.wikidata.org/entity/Q1663847,Inn Glacier,4
http://www.wikidata.org/entity/Q1673716,Isar-Loisach Glacier,4
http://www.wikidata.org/entity/Q1776647,Klutlan Glacier,4
http://www.wikidata.org/entity/Q1947432,Gígjökull,4
http://www.wikidata.org/entity/Q4171723,Q4171723,4
http://www.wikidata.org/entity/Q4214379,Karaugom Glacier,4
http://www.wikidata.org/entity/Q4274905,Lednik Maili,4
http://www.wikidata.org/entity/Q4294074,Stutfield Glacier,4
http://www.wikidata.org/entity/Q4515563,Chiāntar Glacier,4
http://www.wikidata.org/entity/Q4522750,Q4522750,4
http://www.wikidata.org/entity/Q4567652,Gjegnalundsbreen,4
http://www.wikidata.org/entity/Q4579173,Heillstugubreen,4
http://www.wikidata.org/entity/Q4589051,Balderfonna,4
http://www.wikidata.org/entity/Q4590572,Bødalsbreen,4
http://www.wikidata.org/entity/Q4590580,Vinnufonna,4
http://www.wikidata.org/entity/Q4664378,Abbott Spur,4
http://www.wikidata.org/entity/Q4732750,Allison Glacier,4
http://www.wikidata.org/entity/Q6693419,Lower Curtis Glacier,4
http://www.wikidata.org/entity/Q6724703,Maclure Glacier,4
http://www.wikidata.org/entity/Q6800099,McCall Glacier,4
http://www.wikidata.org/entity/Q6851395,Miles Glacier,4
http://www.wikidata.org/entity/Q6871274,Minzuhar Glacier,4
http://www.wikidata.org/entity/Q6937549,Murchison Glacier,4
http://www.wikidata.org/entity/Q6942684,Musina Glacier,4
http://www.wikidata.org/entity/Q6981628,Navajo Glacier,4
http://www.wikidata.org/entity/Q6986997,Nef Glacier,4
http://www.wikidata.org/entity/Q7050615,Nordenskiold Glacier,4
http://www.wikidata.org/entity/Q7080612,Ohanapecosh Glacier,4
http://www.wikidata.org/entity/Q7102910,Orizari Glacier,4
http://www.wikidata.org/entity/Q7127580,Palisade Glacier,4
http://www.wikidata.org/entity/Q7131340,Panmah Glacier,4
http://www.wikidata.org/entity/Q7134276,Paradise Glacier,4
http://www.wikidata.org/entity/Q7137741,Park Glacier,4
http://www.wikidata.org/entity/Q7142296,Paspal Glacier,4
http://www.wikidata.org/entity/Q7178129,Peters Glacier,4
http://www.wikidata.org/entity/Q6448479,Kutlovitsa Glacier,4
http://www.wikidata.org/entity/Q6515284,Nordre Folgefonna,4
http://www.wikidata.org/entity/Q6530376,Lesicheri Glacier,4
http://www.wikidata.org/entity/Q6536091,Lewald Glacier,4
http://www.wikidata.org/entity/Q6544073,Lied Glacier,4
http://www.wikidata.org/entity/Q6548126,Lillian Glacier,4
http://www.wikidata.org/entity/Q6594583,Marinelli Glacier,4
http://www.wikidata.org/entity/Q6667034,Logan Glacier,4
http://www.wikidata.org/entity/Q4754071,Anderson Glacier,4
http://www.wikidata.org/entity/Q4784181,Arapaho Glacier,4
http://www.wikidata.org/entity/Q4822537,Aurora Glacier,4
http://www.wikidata.org/entity/Q4854484,Banded Glacier,4
http://www.wikidata.org/entity/Q19397954,Westliches Hochfeld,4
http://www.wikidata.org/entity/Q19399099,Ålmåjjiegŋa,4
http://www.wikidata.org/entity/Q7610986,Stephenson Glacier,4
http://www.wikidata.org/entity/Q7619110,Stonebreen,4
http://www.wikidata.org/entity/Q7620003,Storey Glacier,4
http://www.wikidata.org/entity/Q7623889,Strinava Glacier,4
http://www.wikidata.org/entity/Q7632568,Success Glacier,4
http://www.wikidata.org/entity/Q7649098,Susitna Glacier,4
http://www.wikidata.org/entity/Q7800984,Tiefen Glacier,4
http://www.wikidata.org/entity/Q7262635,Puyallup Glacier,4
http://www.wikidata.org/entity/Q7263247,Pyramid Glacier,4
http://www.wikidata.org/entity/Q7271170,Queets Glacier,4
http://www.wikidata.org/entity/Q7271243,Quensel Glacier,4
http://www.wikidata.org/entity/Q7284640,Rainbow Glacier,4
http://www.wikidata.org/entity/Q7295680,Rathong Glacier,4
http://www.wikidata.org/entity/Q7299502,Razboyna Glacier,4
http://www.wikidata.org/entity/Q7304087,Red Eagle Glacier,4
http://www.wikidata.org/entity/Q7336100,Risimina Glacier,4
http://www.wikidata.org/entity/Q18435918,Berg Glacier,4
http://www.wikidata.org/entity/Q4929142,Blue Glacier,4
http://www.wikidata.org/entity/Q4946870,Boryana Glacier,4
http://www.wikidata.org/entity/Q4949562,Boulder Glacier,4
http://www.wikidata.org/entity/Q4983439,Buckner Glacier,4
http://www.wikidata.org/entity/Q7362450,Romanche Glacier,4
http://www.wikidata.org/entity/Q7366442,Roosevelt Glacier,4
http://www.wikidata.org/entity/Q7433907,Scimitar Glacier,4
http://www.wikidata.org/entity/Q7436407,Scott Glacier,4
http://www.wikidata.org/entity/Q7833424,Trango Glacier,4
http://www.wikidata.org/entity/Q7843399,Triple Glaciers,4
http://www.wikidata.org/entity/Q7861706,Tyrrell Glacier,4
http://www.wikidata.org/entity/Q7878845,Ulendet Crevasses,4
http://www.wikidata.org/entity/Q7912522,Valoga Glacier,4
http://www.wikidata.org/entity/Q7940713,Volta Glacier,4
http://www.wikidata.org/entity/Q7942562,Vrachesh Glacier,4
http://www.wikidata.org/entity/Q21013248,Oshane Glacier,4
http://www.wikidata.org/entity/Q21072280,Wildenkees,4
http://www.wikidata.org/entity/Q21470443,Oliver Glacier,4
http://www.wikidata.org/entity/Q21471300,Reid Glacier,4
http://www.wikidata.org/entity/Q21471301,Reid Glacier,4
http://www.wikidata.org/entity/Q21471534,Poznan Glacier,4
http://www.wikidata.org/entity/Q21472594,Sandy Glacier,4
http://www.wikidata.org/entity/Q21472639,Salmon Glacier,4
http://www.wikidata.org/entity/Q21472945,Strømmebakken,4
http://www.wikidata.org/entity/Q21473424,Turnabout Glacier,4
http://www.wikidata.org/entity/Q5026248,Cameron Glaciers,4
http://www.wikidata.org/entity/Q5046237,Carrie Glacier,4
http://www.wikidata.org/entity/Q5046568,Carroll Glacier,4
http://www.wikidata.org/entity/Q5071545,Chaney Glacier,4
http://www.wikidata.org/entity/Q5092088,Chernoochene Glacier,4
http://www.wikidata.org/entity/Q5115312,Chuchuliga Glacier,4
http://www.wikidata.org/entity/Q5127242,Clark Glacier,4
http://www.wikidata.org/entity/Q21490003,Fitzpatrick Glacier,4
http://www.wikidata.org/entity/Q21490015,Liston Glacier,4
http://www.wikidata.org/entity/Q21490059,Marchetti Glacier,4
http://www.wikidata.org/entity/Q21490142,Lobeck Glacier,4
http://www.wikidata.org/entity/Q21490260,Morse Glacier,4
http://www.wikidata.org/entity/Q21535533,Lednik Komsomolets,4
http://www.wikidata.org/entity/Q21844753,Adolf Hoel Glacier,4
http://www.wikidata.org/entity/Q21850114,Hamberg Glacier,4
http://www.wikidata.org/entity/Q7496899,Shimmering Icefield,4
http://www.wikidata.org/entity/Q7524405,Sinion Glacier,4
http://www.wikidata.org/entity/Q7575954,Spenceley Glacier,4
http://www.wikidata.org/entity/Q7576417,Sperry Glacier,4
http://www.wikidata.org/entity/Q7577803,Spire Glacier,4
http://www.wikidata.org/entity/Q21858998,Gradötzkees,4
http://www.wikidata.org/entity/Q21859042,Laperwitzkees,4
http://www.wikidata.org/entity/Q21859101,Prägratkees,4
http://www.wikidata.org/entity/Q5148231,Colonia Glacier,4
http://www.wikidata.org/entity/Q5152138,Commandant Charcot Glacier Tongue,4
http://www.wikidata.org/entity/Q5172215,Coronation Glacier,4
http://www.wikidata.org/entity/Q5179775,Cowlitz Glacier,4
http://www.wikidata.org/entity/Q5207610,Dachstein glacier,4
http://www.wikidata.org/entity/Q5230238,Davenport Glacier,4
http://www.wikidata.org/entity/Q5245005,Deacock Glacier,4
http://www.wikidata.org/entity/Q7978653,Webb Glacier,4
http://www.wikidata.org/entity/Q7996611,Whitman Glacier,4
http://www.wikidata.org/entity/Q8021217,Williamson Glacier Tongue,4
http://www.wikidata.org/entity/Q8023066,Wilson Glacier,4
http://www.wikidata.org/entity/Q8026089,Winston Glacier,4
http://www.wikidata.org/entity/Q8046896,Yahtse Glacier,4
http://www.wikidata.org/entity/Q8063873,Zachariae Isstrom,4
http://www.wikidata.org/entity/Q21474332,Zbyszek Glacier,4
http://www.wikidata.org/entity/Q21474578,Williams Glacier,4
http://www.wikidata.org/entity/Q21474615,Whitney Glacier,4
http://www.wikidata.org/entity/Q21475024,Morning Glacier,4
http://www.wikidata.org/entity/Q21475071,Wanda Glacier,4
http://www.wikidata.org/entity/Q21475722,Vacchi Piedmont Glacier,4
http://www.wikidata.org/entity/Q21475784,Fenwick Glacier,4
http://www.wikidata.org/entity/Q21475916,Jorquera Glacier,4
http://www.wikidata.org/entity/Q21476113,Burrows Glacier,4
http://www.wikidata.org/entity/Q21476173,Dead Glacier,4
http://www.wikidata.org/entity/Q21476347,Terra Nova Glacier,4
http://www.wikidata.org/entity/Q21476829,Dana Glacier,4
http://www.wikidata.org/entity/Q21477587,Dobrowolski Glacier,4
http://www.wikidata.org/entity/Q21477803,Downer Glacier,4
http://www.wikidata.org/entity/Q21479581,Robilliard Glacier,4
http://www.wikidata.org/entity/Q21485328,Fox Glacier,4
http://www.wikidata.org/entity/Q21485515,Ferguson Glacier,4
http://www.wikidata.org/entity/Q21486567,Helfferich Glacier,4
http://www.wikidata.org/entity/Q21486998,Golubiew Glacier,4
http://www.wikidata.org/entity/Q21487017,Gniezno Glacier,4
http://www.wikidata.org/entity/Q21489950,Lovell Glacier,4
http://www.wikidata.org/entity/Q21489959,Haumea Glacier,4
http://www.wikidata.org/entity/Q5265439,Desudava Glacier,4
http://www.wikidata.org/entity/Q5272236,Dibble Glacier Tongue,4
http://www.wikidata.org/entity/Q5283844,Divdyadovo Glacier,4
http://www.wikidata.org/entity/Q5296180,Donjek Glacier,4
http://www.wikidata.org/entity/Q5301520,Douglas Glacier,4
http://www.wikidata.org/entity/Q5303129,Downes Glacier,4
http://www.wikidata.org/entity/Q5319671,Dzhebel Glacier,4
http://www.wikidata.org/entity/Q5325462,Ealey Glacier,4
http://www.wikidata.org/entity/Q5339989,Edmunds Glacier,4
http://www.wikidata.org/entity/Q5347048,Eel Glacier,4
http://www.wikidata.org/entity/Q11071783,Isachsenfonna,4
http://www.wikidata.org/entity/Q11071937,Kvitbreen,4
http://www.wikidata.org/entity/Q11072249,Vonbreen,4
http://www.wikidata.org/entity/Q11072886,Tunabreen,4
http://www.wikidata.org/entity/Q11074046,Eidembreen,4
http://www.wikidata.org/entity/Q11075033,Mittag-Lefflerbreen,4
http://www.wikidata.org/entity/Q11075585,Hayesbreen,4
http://www.wikidata.org/entity/Q11213516,Brenndalsbreen,4
http://www.wikidata.org/entity/Q11213588,Veobreen,4
http://www.wikidata.org/entity/Q11213636,Smørstabbrean,4
http://www.wikidata.org/entity/Q11214911,Abrahamsenbreen,4
http://www.wikidata.org/entity/Q11217404,Ahlmannfonna,4
http://www.wikidata.org/entity/Q11217478,Aldegondabreen,4
http://www.wikidata.org/entity/Q21861333,Großer Gosaugletscher,4
http://www.wikidata.org/entity/Q21861361,Schneelochgletscher,4
http://www.wikidata.org/entity/Q21863394,Sulztalferner,4
http://www.wikidata.org/entity/Q21865268,Rotmoosferner,4
http://www.wikidata.org/entity/Q21868175,Jamtalferner,4
http://www.wikidata.org/entity/Q21868850,Langtaler Ferner,4
http://www.wikidata.org/entity/Q21869163,Marzellferner,4
http://www.wikidata.org/entity/Q21873320,Alpeiner Ferner,4
http://www.wikidata.org/entity/Q21874155,Fleischbachkees,4
http://www.wikidata.org/entity/Q21875828,Waxeggkees,4
http://www.wikidata.org/entity/Q21876324,Daberkees,4
http://www.wikidata.org/entity/Q21904198,Academy Glacier,4
http://www.wikidata.org/entity/Q28155467,Inostrantsev Glacier,4
http://www.wikidata.org/entity/Q28223584,Kutia Lungma Glacier,4
http://www.wikidata.org/entity/Q30898367,Spencer Glacier,4
http://www.wikidata.org/entity/Q5430070,Fairchild Glacier,4
http://www.wikidata.org/entity/Q5432324,Falling Ice Glacier,4
http://www.wikidata.org/entity/Q5447655,Fiftyone Glacier,4
http://www.wikidata.org/entity/Q5493078,Français Glacier Tongue,4
http://www.wikidata.org/entity/Q5501587,Fremont Glacier,4
http://www.wikidata.org/entity/Q5521432,Gannett Glacier,4
http://www.wikidata.org/entity/Q11830012,Blomstrandbreen,4
http://www.wikidata.org/entity/Q11830677,Buckskin Glacier,4
http://www.wikidata.org/entity/Q11830682,Caldwell Glacier,4
http://www.wikidata.org/entity/Q11830726,Kanikula Glacier,4
http://www.wikidata.org/entity/Q11831241,Blue Glacier,4
http://www.wikidata.org/entity/Q11831251,Boston Glacier,4
http://www.wikidata.org/entity/Q11831265,Challenger Glacier (Washington),4
http://www.wikidata.org/entity/Q11831270,Chickamin Glacier (Washington),4
http://www.wikidata.org/entity/Q11831279,Colchuck Glacier,4
http://www.wikidata.org/entity/Q11831292,Company Glacier,4
http://www.wikidata.org/entity/Q11831298,Crystal Glacier,4
http://www.wikidata.org/entity/Q11831304,Dana Glacier (Washington),4
http://www.wikidata.org/entity/Q11831330,East Nooksack Glacier,4
http://www.wikidata.org/entity/Q11831352,Hanging Glacier (Mount Shuksan),4
http://www.wikidata.org/entity/Q11831359,Inspiration Glacier,4
http://www.wikidata.org/entity/Q11831363,Isella Glacier,4
http://www.wikidata.org/entity/Q11831375,Mary Green Glacier,4
http://www.wikidata.org/entity/Q11831383,Neve Glacier,4
http://www.wikidata.org/entity/Q11831424,Sulphide Glacier,4
http://www.wikidata.org/entity/Q11831437,West Nooksack Glacier,4
http://www.wikidata.org/entity/Q5622856,Guyot Glacier,4
http://www.wikidata.org/entity/Q5647994,Hanging Glacier,4
http://www.wikidata.org/entity/Q5650769,Hans Tausen Iskappe,4
http://www.wikidata.org/entity/Q11831683,Hubert Glacier,4
http://www.wikidata.org/entity/Q11831691,Ice River Glacier,4
http://www.wikidata.org/entity/Q11963818,Chydeniusbreen,4
http://www.wikidata.org/entity/Q11970230,Fridtjovbreen,4
http://www.wikidata.org/entity/Q5685147,Hawkins Glacier,4
http://www.wikidata.org/entity/Q5702370,Helen Glacier Tongue,4
http://www.wikidata.org/entity/Q5876102,Hodges Glacier,4
http://www.wikidata.org/entity/Q5877440,Hoh Glacier,4
http://www.wikidata.org/entity/Q5887780,Homathko Icefield,4
http://www.wikidata.org/entity/Q22376043,Stairway Glacier,4
http://www.wikidata.org/entity/Q11993766,Olsokbreen,4
http://www.wikidata.org/entity/Q11997294,Recherchebreen,4
http://www.wikidata.org/entity/Q12003377,Storbreen,4
http://www.wikidata.org/entity/Q12007015,Torellbreen,4
http://www.wikidata.org/entity/Q12009549,Vestre Torellbreen,4
http://www.wikidata.org/entity/Q12009571,Veteranen,4
http://www.wikidata.org/entity/Q12345856,Brunni Glacier,4
http://www.wikidata.org/entity/Q12713842,Q12713842,4
http://www.wikidata.org/entity/Q13165363,Lednik Abramova,4
http://www.wikidata.org/entity/Q5940713,Humes Glacier,4
http://www.wikidata.org/entity/Q6000275,Illullip Sermia,4
http://www.wikidata.org/entity/Q6032990,Ingraham Glacier,4
http://www.wikidata.org/entity/Q6175330,Jeffers Glacier,4
http://www.wikidata.org/entity/Q6189548,Jewell Glacier,4
http://www.wikidata.org/entity/Q6346955,Kahiltna Glacier,4
http://www.wikidata.org/entity/Q6420986,Klinaklini Glacier,4
http://www.wikidata.org/entity/Q13189342,Chaupijanca,4
http://www.wikidata.org/entity/Q13189537,Jatun Alfapata,4
http://www.wikidata.org/entity/Q14713643,Entiat Glacier,4
http://www.wikidata.org/entity/Q14713655,Goode Glacier,4
http://www.wikidata.org/entity/Q14713820,Middle Cascade Glacier,4
http://www.wikidata.org/entity/Q14713851,Nohokomeen Glacier,4
http://www.wikidata.org/entity/Q14713880,Redoubt Glacier,4
http://www.wikidata.org/entity/Q14713884,S Glacier,4
http://www.wikidata.org/entity/Q14713954,Yawning Glacier,4
http://www.wikidata.org/entity/Q15178685,Akaga Glacier,4
http://www.wikidata.org/entity/Q15216500,Elovdol Glacier,4
http://www.wikidata.org/entity/Q15216725,Erden Glacier,4
http://www.wikidata.org/entity/Q15238641,Kladorub Glacier,4
http://www.wikidata.org/entity/Q15238950,Kokora Glacier,4
http://www.wikidata.org/entity/Q15277843,Simpson Glacier Tongue,4
http://www.wikidata.org/entity/Q15359088,Larsbreen,4
http://www.wikidata.org/entity/Q16038770,Q16038770,4
http://www.wikidata.org/entity/Q16419602,Köldukvíslarjökull,4
http://www.wikidata.org/entity/Q16723023,Q16723023,4
http://www.wikidata.org/entity/Q16760610,Anchialus Glacier,4
http://www.wikidata.org/entity/Q16852344,Karasura Glacier,4
http://www.wikidata.org/entity/Q16864391,Sabazios Glacier,4
http://www.wikidata.org/entity/Q16874233,Vidul Glacier,4
http://www.wikidata.org/entity/Q16875833,Zhenda Glacier,4
http://www.wikidata.org/entity/Q16890520,Comfortlessbreen,4
http://www.wikidata.org/entity/Q16896330,Palanderisen,4
http://www.wikidata.org/entity/Q16897117,Samarinbreen,4
http://www.wikidata.org/entity/Q16902016,Tsirku Glacier,4
http://www.wikidata.org/entity/Q16939064,Parkachik Glacier,4
http://www.wikidata.org/entity/Q22703366,Llewellyn Glacier,4
